JOBS: 
Id = 0, Burst Time = 29, Remaining Time = 29, Priority = 6
Id = 348, Burst Time = 72, Remaining Time = 72, Priority = 7
Id = 352, Burst Time = 64, Remaining Time = 64, Priority = 7
Id = 373, Burst Time = 65, Remaining Time = 65, Priority = 7
Id = 382, Burst Time = 5, Remaining Time = 5, Priority = 7
Id = 386, Burst Time = 75, Remaining Time = 75, Priority = 7
Id = 402, Burst Time = 10, Remaining Time = 10, Priority = 7
Id = 403, Burst Time = 7, Remaining Time = 7, Priority = 7
Id = 424, Burst Time = 1, Remaining Time = 1, Priority = 7
Id = 432, Burst Time = 34, Remaining Time = 34, Priority = 7
Id = 446, Burst Time = 34, Remaining Time = 34, Priority = 7
Id = 448, Burst Time = 95, Remaining Time = 95, Priority = 7
Id = 449, Burst Time = 41, Remaining Time = 41, Priority = 7
Id = 472, Burst Time = 34, Remaining Time = 34, Priority = 7
Id = 479, Burst Time = 51, Remaining Time = 51, Priority = 7
Id = 482, Burst Time = 68, Remaining Time = 68, Priority = 7
Id = 485, Burst Time = 56, Remaining Time = 56, Priority = 7
Id = 493, Burst Time = 44, Remaining Time = 44, Priority = 7
Id = 498, Burst Time = 23, Remaining Time = 23, Priority = 7
Id = 503, Burst Time = 18, Remaining Time = 18, Priority = 7
Id = 509, Burst Time = 63, Remaining Time = 63, Priority = 7
Id = 515, Burst Time = 33, Remaining Time = 33, Priority = 7
Id = 522, Burst Time = 6, Remaining Time = 6, Priority = 7
Id = 526, Burst Time = 70, Remaining Time = 70, Priority = 7
Id = 574, Burst Time = 63, Remaining Time = 63, Priority = 7
Id = 576, Burst Time = 69, Remaining Time = 69, Priority = 7
Id = 578, Burst Time = 86, Remaining Time = 86, Priority = 7
Id = 580, Burst Time = 54, Remaining Time = 54, Priority = 7
Id = 596, Burst Time = 96, Remaining Time = 96, Priority = 7
Id = 602, Burst Time = 22, Remaining Time = 22, Priority = 7
Id = 621, Burst Time = 31, Remaining Time = 31, Priority = 7
Id = 622, Burst Time = 9, Remaining Time = 9, Priority = 7
Id = 647, Burst Time = 9, Remaining Time = 9, Priority = 7
Id = 649, Burst Time = 57, Remaining Time = 57, Priority = 7
Id = 660, Burst Time = 66, Remaining Time = 66, Priority = 7
Id = 663, Burst Time = 96, Remaining Time = 96, Priority = 7
Id = 688, Burst Time = 79, Remaining Time = 79, Priority = 7
Id = 706, Burst Time = 78, Remaining Time = 78, Priority = 7
Id = 730, Burst Time = 36, Remaining Time = 36, Priority = 7
Id = 734, Burst Time = 87, Remaining Time = 87, Priority = 7
Id = 756, Burst Time = 58, Remaining Time = 58, Priority = 7
Id = 764, Burst Time = 37, Remaining Time = 37, Priority = 7
Id = 768, Burst Time = 66, Remaining Time = 66, Priority = 7
Id = 769, Burst Time = 6, Remaining Time = 6, Priority = 7
Id = 806, Burst Time = 49, Remaining Time = 49, Priority = 7
Id = 818, Burst Time = 38, Remaining Time = 38, Priority = 7
Id = 832, Burst Time = 63, Remaining Time = 63, Priority = 7
Id = 835, Burst Time = 15, Remaining Time = 15, Priority = 7
Id = 838, Burst Time = 55, Remaining Time = 55, Priority = 7
Id = 846, Burst Time = 62, Remaining Time = 62, Priority = 7
Id = 847, Burst Time = 9, Remaining Time = 9, Priority = 7
Id = 853, Burst Time = 90, Remaining Time = 90, Priority = 7
Id = 865, Burst Time = 2, Remaining Time = 2, Priority = 7
Id = 866, Burst Time = 11, Remaining Time = 11, Priority = 7
Id = 882, Burst Time = 36, Remaining Time = 36, Priority = 7
Id = 889, Burst Time = 59, Remaining Time = 59, Priority = 7
Id = 904, Burst Time = 81, Remaining Time = 81, Priority = 7
Id = 925, Burst Time = 34, Remaining Time = 34, Priority = 7
Id = 932, Burst Time = 76, Remaining Time = 76, Priority = 7
Id = 933, Burst Time = 81, Remaining Time = 81, Priority = 7
Id = 945, Burst Time = 84, Remaining Time = 84, Priority = 7
Id = 959, Burst Time = 53, Remaining Time = 53, Priority = 7
Id = 960, Burst Time = 73, Remaining Time = 73, Priority = 7
Id = 971, Burst Time = 52, Remaining Time = 52, Priority = 7
Id = 989, Burst Time = 16, Remaining Time = 16, Priority = 7
Id = 992, Burst Time = 73, Remaining Time = 73, Priority = 7
Id = 996, Burst Time = 26, Remaining Time = 26, Priority = 7
Id = 10, Burst Time = 99, Remaining Time = 99, Priority = 8
Id = 16, Burst Time = 55, Remaining Time = 55, Priority = 8
Id = 40, Burst Time = 8, Remaining Time = 8, Priority = 8
Id = 41, Burst Time = 16, Remaining Time = 16, Priority = 8
Id = 46, Burst Time = 54, Remaining Time = 54, Priority = 8
Id = 51, Burst Time = 75, Remaining Time = 75, Priority = 8
Id = 73, Burst Time = 10, Remaining Time = 10, Priority = 8
Id = 80, Burst Time = 66, Remaining Time = 66, Priority = 8
Id = 81, Burst Time = 9, Remaining Time = 9, Priority = 8
Id = 91, Burst Time = 90, Remaining Time = 90, Priority = 8
Id = 97, Burst Time = 60, Remaining Time = 60, Priority = 8
Id = 102, Burst Time = 18, Remaining Time = 18, Priority = 8
Id = 104, Burst Time = 62, Remaining Time = 62, Priority = 8
Id = 105, Burst Time = 13, Remaining Time = 13, Priority = 8
Id = 120, Burst Time = 81, Remaining Time = 81, Priority = 8
Id = 122, Burst Time = 68, Remaining Time = 68, Priority = 8
Id = 132, Burst Time = 61, Remaining Time = 61, Priority = 8
Id = 146, Burst Time = 2, Remaining Time = 2, Priority = 8
Id = 154, Burst Time = 14, Remaining Time = 14, Priority = 8
Id = 167, Burst Time = 30, Remaining Time = 30, Priority = 8
Id = 169, Burst Time = 22, Remaining Time = 22, Priority = 8
Id = 199, Burst Time = 94, Remaining Time = 94, Priority = 8
Id = 201, Burst Time = 77, Remaining Time = 77, Priority = 8
Id = 202, Burst Time = 34, Remaining Time = 34, Priority = 8
Id = 203, Burst Time = 22, Remaining Time = 22, Priority = 8
Id = 204, Burst Time = 11, Remaining Time = 11, Priority = 8
Id = 206, Burst Time = 11, Remaining Time = 11, Priority = 8
Id = 218, Burst Time = 89, Remaining Time = 89, Priority = 8
Id = 224, Burst Time = 15, Remaining Time = 15, Priority = 8
Id = 231, Burst Time = 99, Remaining Time = 99, Priority = 8
Id = 243, Burst Time = 33, Remaining Time = 33, Priority = 8
Id = 259, Burst Time = 12, Remaining Time = 12, Priority = 8
Id = 260, Burst Time = 46, Remaining Time = 46, Priority = 8
Id = 279, Burst Time = 10, Remaining Time = 10, Priority = 8
Id = 286, Burst Time = 63, Remaining Time = 63, Priority = 8
Id = 288, Burst Time = 53, Remaining Time = 53, Priority = 8
Id = 291, Burst Time = 23, Remaining Time = 23, Priority = 8
Id = 295, Burst Time = 87, Remaining Time = 87, Priority = 8
Id = 296, Burst Time = 30, Remaining Time = 30, Priority = 8
Id = 299, Burst Time = 91, Remaining Time = 91, Priority = 8
Id = 338, Burst Time = 68, Remaining Time = 68, Priority = 8
Id = 339, Burst Time = 94, Remaining Time = 94, Priority = 8
Id = 356, Burst Time = 89, Remaining Time = 89, Priority = 8
Id = 358, Burst Time = 30, Remaining Time = 30, Priority = 8
Id = 361, Burst Time = 68, Remaining Time = 68, Priority = 8
Id = 377, Burst Time = 82, Remaining Time = 82, Priority = 8
Id = 395, Burst Time = 66, Remaining Time = 66, Priority = 8
Id = 398, Burst Time = 63, Remaining Time = 63, Priority = 8
Id = 405, Burst Time = 64, Remaining Time = 64, Priority = 8
Id = 411, Burst Time = 13, Remaining Time = 13, Priority = 8
Id = 412, Burst Time = 16, Remaining Time = 16, Priority = 8
Id = 420, Burst Time = 16, Remaining Time = 16, Priority = 8
Id = 444, Burst Time = 62, Remaining Time = 62, Priority = 8
Id = 464, Burst Time = 15, Remaining Time = 15, Priority = 8
Id = 476, Burst Time = 81, Remaining Time = 81, Priority = 8
Id = 477, Burst Time = 1, Remaining Time = 1, Priority = 8
Id = 487, Burst Time = 97, Remaining Time = 97, Priority = 8
Id = 490, Burst Time = 98, Remaining Time = 98, Priority = 8
Id = 491, Burst Time = 48, Remaining Time = 48, Priority = 8
Id = 516, Burst Time = 75, Remaining Time = 75, Priority = 8
Id = 531, Burst Time = 93, Remaining Time = 93, Priority = 8
Id = 547, Burst Time = 60, Remaining Time = 60, Priority = 8
Id = 553, Burst Time = 40, Remaining Time = 40, Priority = 8
Id = 563, Burst Time = 70, Remaining Time = 70, Priority = 8
Id = 572, Burst Time = 46, Remaining Time = 46, Priority = 8
Id = 581, Burst Time = 58, Remaining Time = 58, Priority = 8
Id = 585, Burst Time = 65, Remaining Time = 65, Priority = 8
Id = 606, Burst Time = 14, Remaining Time = 14, Priority = 8
Id = 646, Burst Time = 25, Remaining Time = 25, Priority = 8
Id = 665, Burst Time = 87, Remaining Time = 87, Priority = 8
Id = 681, Burst Time = 51, Remaining Time = 51, Priority = 8
Id = 712, Burst Time = 10, Remaining Time = 10, Priority = 8
Id = 737, Burst Time = 41, Remaining Time = 41, Priority = 8
Id = 739, Burst Time = 46, Remaining Time = 46, Priority = 8
Id = 744, Burst Time = 16, Remaining Time = 16, Priority = 8
Id = 749, Burst Time = 55, Remaining Time = 55, Priority = 8
Id = 751, Burst Time = 43, Remaining Time = 43, Priority = 8
Id = 759, Burst Time = 44, Remaining Time = 44, Priority = 8
Id = 787, Burst Time = 95, Remaining Time = 95, Priority = 8
Id = 809, Burst Time = 66, Remaining Time = 66, Priority = 8
Id = 812, Burst Time = 16, Remaining Time = 16, Priority = 8
Id = 813, Burst Time = 35, Remaining Time = 35, Priority = 8
Id = 843, Burst Time = 30, Remaining Time = 30, Priority = 8
Id = 856, Burst Time = 69, Remaining Time = 69, Priority = 8
Id = 867, Burst Time = 55, Remaining Time = 55, Priority = 8
Id = 869, Burst Time = 36, Remaining Time = 36, Priority = 8
Id = 895, Burst Time = 88, Remaining Time = 88, Priority = 8
Id = 905, Burst Time = 21, Remaining Time = 21, Priority = 8
Id = 907, Burst Time = 3, Remaining Time = 3, Priority = 8
Id = 920, Burst Time = 75, Remaining Time = 75, Priority = 8
Id = 922, Burst Time = 20, Remaining Time = 20, Priority = 8
Id = 927, Burst Time = 49, Remaining Time = 49, Priority = 8
Id = 934, Burst Time = 38, Remaining Time = 38, Priority = 8
Id = 951, Burst Time = 36, Remaining Time = 36, Priority = 8
Id = 956, Burst Time = 75, Remaining Time = 75, Priority = 8
Id = 962, Burst Time = 35, Remaining Time = 35, Priority = 8
Id = 970, Burst Time = 28, Remaining Time = 28, Priority = 8
Id = 983, Burst Time = 27, Remaining Time = 27, Priority = 8
Id = 995, Burst Time = 89, Remaining Time = 89, Priority = 8
Id = 6, Burst Time = 6, Remaining Time = 6, Priority = 9
Id = 11, Burst Time = 61, Remaining Time = 61, Priority = 9
Id = 21, Burst Time = 82, Remaining Time = 82, Priority = 9
Id = 33, Burst Time = 44, Remaining Time = 44, Priority = 9
Id = 44, Burst Time = 81, Remaining Time = 81, Priority = 9
Id = 49, Burst Time = 94, Remaining Time = 94, Priority = 9
Id = 58, Burst Time = 7, Remaining Time = 7, Priority = 9
Id = 59, Burst Time = 20, Remaining Time = 20, Priority = 9
Id = 60, Burst Time = 5, Remaining Time = 5, Priority = 9
Id = 71, Burst Time = 84, Remaining Time = 84, Priority = 9
Id = 72, Burst Time = 22, Remaining Time = 22, Priority = 9
Id = 75, Burst Time = 14, Remaining Time = 14, Priority = 9
Id = 99, Burst Time = 16, Remaining Time = 16, Priority = 9
Id = 110, Burst Time = 90, Remaining Time = 90, Priority = 9
Id = 113, Burst Time = 3, Remaining Time = 3, Priority = 9
Id = 136, Burst Time = 81, Remaining Time = 81, Priority = 9
Id = 157, Burst Time = 13, Remaining Time = 13, Priority = 9
Id = 163, Burst Time = 54, Remaining Time = 54, Priority = 9
Id = 171, Burst Time = 41, Remaining Time = 41, Priority = 9
Id = 177, Burst Time = 66, Remaining Time = 66, Priority = 9
Id = 186, Burst Time = 90, Remaining Time = 90, Priority = 9
Id = 195, Burst Time = 97, Remaining Time = 97, Priority = 9
Id = 200, Burst Time = 61, Remaining Time = 61, Priority = 9
Id = 209, Burst Time = 45, Remaining Time = 45, Priority = 9
Id = 219, Burst Time = 52, Remaining Time = 52, Priority = 9
Id = 236, Burst Time = 67, Remaining Time = 67, Priority = 9
Id = 238, Burst Time = 30, Remaining Time = 30, Priority = 9
Id = 242, Burst Time = 63, Remaining Time = 63, Priority = 9
Id = 248, Burst Time = 52, Remaining Time = 52, Priority = 9
Id = 253, Burst Time = 67, Remaining Time = 67, Priority = 9
Id = 265, Burst Time = 37, Remaining Time = 37, Priority = 9
Id = 274, Burst Time = 64, Remaining Time = 64, Priority = 9
Id = 275, Burst Time = 42, Remaining Time = 42, Priority = 9
Id = 285, Burst Time = 16, Remaining Time = 16, Priority = 9
Id = 293, Burst Time = 73, Remaining Time = 73, Priority = 9
Id = 294, Burst Time = 46, Remaining Time = 46, Priority = 9
Id = 300, Burst Time = 80, Remaining Time = 80, Priority = 9
Id = 301, Burst Time = 35, Remaining Time = 35, Priority = 9
Id = 318, Burst Time = 49, Remaining Time = 49, Priority = 9
Id = 323, Burst Time = 71, Remaining Time = 71, Priority = 9
Id = 327, Burst Time = 27, Remaining Time = 27, Priority = 9
Id = 333, Burst Time = 52, Remaining Time = 52, Priority = 9
Id = 350, Burst Time = 93, Remaining Time = 93, Priority = 9
Id = 370, Burst Time = 1, Remaining Time = 1, Priority = 9
Id = 408, Burst Time = 3, Remaining Time = 3, Priority = 9
Id = 416, Burst Time = 43, Remaining Time = 43, Priority = 9
Id = 419, Burst Time = 41, Remaining Time = 41, Priority = 9
Id = 423, Burst Time = 31, Remaining Time = 31, Priority = 9
Id = 429, Burst Time = 31, Remaining Time = 31, Priority = 9
Id = 445, Burst Time = 79, Remaining Time = 79, Priority = 9
Id = 460, Burst Time = 85, Remaining Time = 85, Priority = 9
Id = 475, Burst Time = 91, Remaining Time = 91, Priority = 9
Id = 483, Burst Time = 58, Remaining Time = 58, Priority = 9
Id = 502, Burst Time = 88, Remaining Time = 88, Priority = 9
Id = 527, Burst Time = 28, Remaining Time = 28, Priority = 9
Id = 538, Burst Time = 6, Remaining Time = 6, Priority = 9
Id = 542, Burst Time = 30, Remaining Time = 30, Priority = 9
Id = 561, Burst Time = 56, Remaining Time = 56, Priority = 9
Id = 565, Burst Time = 32, Remaining Time = 32, Priority = 9
Id = 571, Burst Time = 93, Remaining Time = 93, Priority = 9
Id = 587, Burst Time = 25, Remaining Time = 25, Priority = 9
Id = 605, Burst Time = 88, Remaining Time = 88, Priority = 9
Id = 612, Burst Time = 8, Remaining Time = 8, Priority = 9
Id = 613, Burst Time = 87, Remaining Time = 87, Priority = 9
Id = 626, Burst Time = 30, Remaining Time = 30, Priority = 9
Id = 629, Burst Time = 28, Remaining Time = 28, Priority = 9
Id = 631, Burst Time = 49, Remaining Time = 49, Priority = 9
Id = 632, Burst Time = 84, Remaining Time = 84, Priority = 9
Id = 641, Burst Time = 5, Remaining Time = 5, Priority = 9
Id = 645, Burst Time = 33, Remaining Time = 33, Priority = 9
Id = 669, Burst Time = 41, Remaining Time = 41, Priority = 9
Id = 674, Burst Time = 8, Remaining Time = 8, Priority = 9
Id = 683, Burst Time = 47, Remaining Time = 47, Priority = 9
Id = 698, Burst Time = 1, Remaining Time = 1, Priority = 9
Id = 702, Burst Time = 11, Remaining Time = 11, Priority = 9
Id = 718, Burst Time = 45, Remaining Time = 45, Priority = 9
Id = 724, Burst Time = 8, Remaining Time = 8, Priority = 9
Id = 732, Burst Time = 60, Remaining Time = 60, Priority = 9
Id = 735, Burst Time = 40, Remaining Time = 40, Priority = 9
Id = 738, Burst Time = 28, Remaining Time = 28, Priority = 9
Id = 746, Burst Time = 92, Remaining Time = 92, Priority = 9
Id = 754, Burst Time = 34, Remaining Time = 34, Priority = 9
Id = 770, Burst Time = 53, Remaining Time = 53, Priority = 9
Id = 778, Burst Time = 2, Remaining Time = 2, Priority = 9
Id = 779, Burst Time = 67, Remaining Time = 67, Priority = 9
Id = 793, Burst Time = 39, Remaining Time = 39, Priority = 9
Id = 800, Burst Time = 29, Remaining Time = 29, Priority = 9
Id = 834, Burst Time = 67, Remaining Time = 67, Priority = 9
Id = 840, Burst Time = 36, Remaining Time = 36, Priority = 9
Id = 851, Burst Time = 79, Remaining Time = 79, Priority = 9
Id = 854, Burst Time = 20, Remaining Time = 20, Priority = 9
Id = 885, Burst Time = 40, Remaining Time = 40, Priority = 9
Id = 888, Burst Time = 2, Remaining Time = 2, Priority = 9
Id = 891, Burst Time = 70, Remaining Time = 70, Priority = 9
Id = 913, Burst Time = 98, Remaining Time = 98, Priority = 9
Id = 935, Burst Time = 64, Remaining Time = 64, Priority = 9
Id = 976, Burst Time = 75, Remaining Time = 75, Priority = 9
Id = 979, Burst Time = 29, Remaining Time = 29, Priority = 9
Id = 986, Burst Time = 93, Remaining Time = 93, Priority = 9
Id = 990, Burst Time = 46, Remaining Time = 46, Priority = 9
Id = 991, Burst Time = 5, Remaining Time = 5, Priority = 9

ROUND ROBIN; time Slice 25,
JOB ID = 12, Start Time = 0, Remaining Time = 2, Priority: 0
JOB ID = 24, Start Time = 25, Remaining Time = 5, Priority: 0
JOB ID = 26, Start Time = 50, Remaining Time = 22, Priority: 0
JOB ID = 28, Start Time = 75, Remaining Time = 26, Priority: 0
JOB ID = 39, Start Time = 100, End Time = 107, Priority: 0
JOB ID = 45, Start Time = 107, End Time = 114, Priority: 0
JOB ID = 50, Start Time = 114, Remaining Time = 39, Priority: 0
JOB ID = 56, Start Time = 139, Remaining Time = 19, Priority: 0
JOB ID = 82, Start Time = 164, Remaining Time = 31, Priority: 0
JOB ID = 83, Start Time = 189, Remaining Time = 67, Priority: 0
JOB ID = 103, Start Time = 214, Remaining Time = 35, Priority: 0
JOB ID = 112, Start Time = 239, Remaining Time = 22, Priority: 0
JOB ID = 124, Start Time = 264, Remaining Time = 20, Priority: 0
JOB ID = 126, Start Time = 289, End Time = 303, Priority: 0
JOB ID = 137, Start Time = 303, Remaining Time = 36, Priority: 0
JOB ID = 140, Start Time = 328, Remaining Time = 21, Priority: 0
JOB ID = 149, Start Time = 353, Remaining Time = 68, Priority: 0
JOB ID = 158, Start Time = 378, Remaining Time = 53, Priority: 0
JOB ID = 168, Start Time = 403, Remaining Time = 50, Priority: 0
JOB ID = 175, Start Time = 428, Remaining Time = 11, Priority: 0
JOB ID = 180, Start Time = 453, Remaining Time = 41, Priority: 0
JOB ID = 181, Start Time = 478, Remaining Time = 33, Priority: 0
JOB ID = 212, Start Time = 503, Remaining Time = 68, Priority: 0
JOB ID = 220, Start Time = 528, Remaining Time = 52, Priority: 0
JOB ID = 240, Start Time = 553, End Time = 560, Priority: 0
JOB ID = 246, Start Time = 560, End Time = 576, Priority: 0
JOB ID = 247, Start Time = 576, End Time = 589, Priority: 0
JOB ID = 266, Start Time = 589, End Time = 599, Priority: 0
JOB ID = 267, Start Time = 599, Remaining Time = 5, Priority: 0
JOB ID = 268, Start Time = 624, End Time = 640, Priority: 0
JOB ID = 273, Start Time = 640, Remaining Time = 62, Priority: 0
JOB ID = 283, Start Time = 665, End Time = 672, Priority: 0
JOB ID = 306, Start Time = 672, Remaining Time = 27, Priority: 0
JOB ID = 313, Start Time = 697, Remaining Time = 20, Priority: 0
JOB ID = 314, Start Time = 722, Remaining Time = 48, Priority: 0
JOB ID = 320, Start Time = 747, Remaining Time = 32, Priority: 0
JOB ID = 330, Start Time = 772, End Time = 778, Priority: 0
JOB ID = 331, Start Time = 778, Remaining Time = 68, Priority: 0
